type,properties/segment_id,properties/road_name,geometry/type,geometry/coordinates/0/0,geometry/coordinates/0/1,geometry/coordinates/1/0,geometry/coordinates/1/1,geometry/coordinates/2/0,geometry/coordinates/2/1,geometry/coordinates/3/0,geometry/coordinates/3/1,geometry/coordinates/4/0,geometry/coordinates/4/1,geometry/coordinates/5/0,geometry/coordinates/5/1,geometry/coordinates/6/0,geometry/coordinates/6/1,geometry/coordinates/7/0,geometry/coordinates/7/1,geometry/coordinates/8/0,geometry/coordinates/8/1,geometry/coordinates/9/0,geometry/coordinates/9/1,geometry/coordinates/10/0,geometry/coordinates/10/1,geometry/coordinates/11/0,geometry/coordinates/11/1,geometry/coordinates/12/0,geometry/coordinates/12/1,geometry/coordinates/13/0,geometry/coordinates/13/1,geometry/coordinates/14/0,geometry/coordinates/14/1,geometry/coordinates/15/0,geometry/coordinates/15/1,geometry/coordinates/16/0,geometry/coordinates/16/1,geometry/coordinates/17/0,geometry/coordinates/17/1,geometry/coordinates/18/0,geometry/coordinates/18/1,geometry/coordinates/19/0,geometry/coordinates/19/1,geometry/coordinates/20/0,geometry/coordinates/20/1,geometry/coordinates/21/0
Feature,204_1,eastern bypass-primary,LineString,36.95296633,-1.287196875,36.95300452,-1.287173085,36.95304271,-1.287149295,36.9530809,-1.287125506,36.95311909,-1.287101716,36.95315728,-1.287077926,36.95319561,-1.287054373,36.95323402,-1.287030937,36.95327243,-1.287007502,36.95331083,-1.286984067,36.95334924,-1.286960632,36.95338765,-1.286937197,36.95342606,-1.286913762,36.95346446,-1.286890327,36.95350287,-1.286866891,36.95354128,-1.286843456,36.95357969,-1.286820021,36.9536181,-1.286796586,36.9536565,-1.286773151,36.95369491,-1.286749716,36.95373332,-1.286726281,36.95377165
Feature,204_2,eastern bypass-primary,LineString,36.95380982,-1.28667891,36.953848,-1.286655091,36.95388617,-1.286631272,36.95392434,-1.286607454,36.95396251,-1.286583635,36.95400068,-1.286559816,36.95403885,-1.286535998,36.95407702,-1.286512179,36.95411519,-1.28648836,36.95415336,-1.286464542,36.95419153,-1.286440723,36.9542297,-1.286416905,36.95426788,-1.286393086,36.95430605,-1.286369267,36.95434422,-1.286345449,36.95438239,-1.28632163,36.95442056,-1.286297811,36.95445873,-1.286273993,36.9544969,-1.286250174,36.95453507,-1.286226355,36.95457324,-1.286202537,36.95461141
Feature,168_1,eastern bypass-primary,LineString,36.99048396,-1.218235829,36.99048725,-1.218190956,36.99049053,-1.218146084,36.99049381,-1.218101211,36.9904971,-1.218056338,36.99050038,-1.218011465,36.99050366,-1.217966592,36.99050695,-1.21792172,36.99051033,-1.217876855,36.99051496,-1.217832101,36.99051958,-1.217787347,36.99052421,-1.217742593,36.99052884,-1.21769784,36.99053347,-1.217653086,36.9905381,-1.217608332,36.9905431,-1.217563619,36.99054836,-1.217518934,36.99055362,-1.217474249,36.99055887,-1.217429565,36.99056413,-1.21738488,36.99056939,-1.217340196,36.99057465
Feature,168_2,eastern bypass-primary,LineString,36.9905799,-1.217250827,36.99058659,-1.217206334,36.99059331,-1.217161845,36.99060002,-1.217117357,36.99060674,-1.217072868,36.99061345,-1.217028379,36.99062017,-1.21698389,36.99062688,-1.216939401,36.9906336,-1.216894913,36.99064031,-1.216850424,36.99064703,-1.216805935,36.99065374,-1.216761446,36.99066059,-1.21671698,36.99066921,-1.21667282,36.99067782,-1.21662866,36.99068644,-1.2165845,36.99069506,-1.21654034,36.99070367,-1.21649618,36.99071229,-1.21645202,36.99072091,-1.21640786,36.99072952,-1.2163637,36.99073814
Feature,168_3,eastern bypass-primary,LineString,36.99074711,-1.216275452,36.99075619,-1.216231383,36.99076526,-1.216187315,36.99077433,-1.216143246,36.9907834,-1.216099178,36.99079248,-1.21605511,36.99080155,-1.216011041,36.99081079,-1.215967011,36.99082224,-1.215923499,36.99083369,-1.215879988,36.99084514,-1.215836477,36.99085659,-1.215792965,36.99086804,-1.215749454,36.99087949,-1.215705943,36.99089094,-1.215662431,36.99090239,-1.21561892,36.99091384,-1.215575409,36.99092529,-1.215531897,36.99093674,-1.215488386,36.99094819,-1.215444875,36.99095964,-1.215401363,36.99097009
Feature,168_4,eastern bypass-primary,LineString,36.99098052,-1.215313833,36.99099094,-1.215270064,36.99100136,-1.215226294,36.99101178,-1.215182525,36.9910222,-1.215138756,36.99103262,-1.215094987,36.99104304,-1.215051217,36.99105346,-1.215007448,36.99106445,-1.214963823,36.99107638,-1.214920441,36.99108831,-1.214877059,36.99110024,-1.214833677,36.99111217,-1.214790294,36.9911241,-1.214746912,36.99113603,-1.21470353,36.99114796,-1.214660147,36.99115989,-1.214616765,36.99117182,-1.214573383,36.99118375,-1.214530001,36.99119568,-1.214486618,36.99120761,-1.214443236,36.99121954
Feature,366_1,eastleigh 1st avenue-tertiary,LineString,36.84994222,-1.27700286,36.84993365,-1.276958753,36.84992445,-1.276914775,36.8499148,-1.276870892,36.84990514,-1.276827009,36.84989549,-1.276783126,36.84988583,-1.276739243,36.84987618,-1.27669536,36.84986652,-1.276651476,36.84985687,-1.276607593,36.84984722,-1.27656371,36.84983756,-1.276519827,36.84982791,-1.276475944,36.84981848,-1.276432014,36.84981007,-1.276387875,36.84980166,-1.276343736,36.84979326,-1.276299597,36.84978485,-1.276255458,36.84977596,-1.276211418,36.84976642,-1.276167511,36.84975687,-1.276123604,36.84974733
Feature,366_2,eastleigh 1st avenue-tertiary,LineString,36.84973778,-1.276035789,36.84972824,-1.275991882,36.84971869,-1.275947975,36.84970915,-1.275904068,36.8496996,-1.275860161,36.84969006,-1.275816254,36.84968051,-1.275772347,36.84967097,-1.27572844,36.84966142,-1.275684533,36.84965188,-1.275640626,36.84964233,-1.275596719,36.84963279,-1.275552812,36.8496231,-1.275508937,36.84961335,-1.275465074,36.8496036,-1.275421211,36.84959386,-1.275377349,36.84958411,-1.275333486,36.84957436,-1.275289624,36.84956461,-1.275245761,36.84955487,-1.275201898,36.84954512,-1.275158036,36.84953537
Feature,366_3,eastleigh 1st avenue-tertiary,LineString,36.84952562,-1.275070311,36.84951588,-1.275026448,36.84950613,-1.274982586,36.84949638,-1.274938723,36.84948664,-1.27489486,36.84947689,-1.274850998,36.84946735,-1.27480709,36.84945832,-1.274763074,36.84944929,-1.274719058,36.84944027,-1.274675042,36.84943124,-1.274631026,36.84942221,-1.27458701,36.84941318,-1.274542994,36.84940415,-1.274498978,36.84939512,-1.274454962,36.84938652,-1.274410863,36.84937848,-1.274366655,36.84937044,-1.274322447,36.84936241,-1.274278239,36.84935437,-1.274234031,36.84934633,-1.274189824,36.84933829
Feature,366_4,eastleigh 1st avenue-tertiary,LineString,36.84933026,-1.274101408,36.84932132,-1.274057374,36.84931235,-1.274013346,36.84930338,-1.273969317,36.84929441,-1.273925289,36.84928544,-1.273881261,36.84927647,-1.273837232,36.8492675,-1.273793204,36.84925854,-1.273749175,36.84924957,-1.273705147,36.8492406,-1.273661119,36.84923163,-1.27361709,36.84922266,-1.273573062,36.8492138,-1.273529011,36.84920499,-1.273484951,36.8491961,-1.273440907,36.84918712,-1.273396881,36.84917813,-1.273352856,36.84916915,-1.273308831,36.84916016,-1.273264806,36.84915118,-1.273220781,36.8491422
Feature,366_5,eighth street-residential,LineString,36.84963,-1.275561,36.84964305,-1.275558162,36.84968688,-1.275548628,36.84973072,-1.275539094,36.84977455,-1.27552956,36.84981839,-1.275520026,36.84986223,-1.275510491,36.84990606,-1.275500957,36.8499499,-1.275491423,36.84999373,-1.275481889,36.85003757,-1.275472355,36.8500814,-1.275462821,36.85012524,-1.275453287,36.85016908,-1.275443753,36.85021291,-1.275434218,36.85025675,-1.275424684,36.85030058,-1.27541515,36.85034442,-1.275405616,36.85038825,-1.275396082,36.85043209,-1.275386548,36.85047592,-1.275377014,36.85051976
Feature,203_2,first avenue eastleigh-tertiary,LineString,36.8524953,-1.291958218,36.8524882,-1.29200259,36.85248185,-1.292047076,36.85247549,-1.292091563,36.85246914,-1.292136049,36.85246278,-1.292180535,36.85245643,-1.292225021,36.85245007,-1.292269508,36.85244372,-1.292313994,36.85243736,-1.29235848,36.852431,-1.292402966,36.8524242,-1.292447385,36.85241731,-1.292491792,36.85241042,-1.292536198,36.85240353,-1.292580605,36.85239664,-1.292625011,36.85238975,-1.292669418,36.85238285,-1.292713824,36.85237596,-1.292758231,36.85236907,-1.292802637,36.85236218,-1.292847043,36.85235529
Feature,184_1,gandhi avenue-residential,LineString,36.8215652,-1.307556774,36.82152072,-1.307563209,36.82147624,-1.307569643,36.82143176,-1.307576051,36.82138728,-1.307582448,36.82134279,-1.307588845,36.82129831,-1.307595242,36.82125383,-1.30760164,36.82120934,-1.307608037,36.82116486,-1.307614434,36.82112037,-1.307620831,36.82107589,-1.307627228,36.82103141,-1.307633626,36.82098692,-1.307640023,36.82094244,-1.30764642,36.82089795,-1.307652817,36.82085347,-1.307659215,36.82080899,-1.307665612,36.8207645,-1.307672009,36.82072002,-1.307678406,36.82067553,-1.307684803,36.82063105
Feature,260_1,gitanga road-tertiary,LineString,36.76869892,-1.289930284,36.76874382,-1.289932567,36.76878871,-1.28993485,36.76883361,-1.289937133,36.7688785,-1.289939415,36.7689234,-1.289941629,36.7689683,-1.289943819,36.7690132,-1.28994601,36.7690581,-1.2899482,36.769103,-1.28995039,36.7691479,-1.28995258,36.76919279,-1.28995477,36.76923769,-1.289956961,36.76928259,-1.289959151,36.76932749,-1.289961341,36.76937239,-1.289963531,36.76941729,-1.289965722,36.76946219,-1.289967912,36.76950709,-1.289970102,36.76955199,-1.289972292,36.76959689,-1.289974482,36.76964179
Feature,260_2,gitanga road-tertiary,LineString,36.76968669,-1.289978863,36.76973158,-1.289981245,36.76977645,-1.289983834,36.76982133,-1.289986423,36.76986621,-1.289989012,36.76991109,-1.289991601,36.76995597,-1.28999419,36.77000084,-1.289996779,36.77004572,-1.289999369,36.7700906,-1.290001958,36.77013548,-1.290004547,36.77018035,-1.290007136,36.77022523,-1.290009725,36.77027018,-1.29001,36.77031513,-1.29001,36.77036008,-1.29001,36.77040504,-1.29001,36.77044999,-1.29001,36.77049494,-1.29001,36.77053989,-1.29001,36.77058485,-1.29001,36.7706298
Feature,260_3,gitanga road-tertiary,LineString,36.77067475,-1.29001,36.77071941,-1.290014201,36.77076394,-1.290020113,36.77080888,-1.290021397,36.77085381,-1.29002268,36.77089875,-1.290023964,36.77094368,-1.290025248,36.77098862,-1.290026532,36.77103355,-1.290027816,36.77107848,-1.2900291,36.77112342,-1.290030344,36.77116836,-1.290031496,36.77121329,-1.290032649,36.77125823,-1.290033801,36.77130317,-1.290034953,36.77134811,-1.290036105,36.77139305,-1.290037258,36.77143798,-1.29003841,36.77148292,-1.290039562,36.77152785,-1.290040983,36.77157278,-1.290042569,36.7716177
Feature,187_3,hamza road-residential,LineString,36.86984443,-1.295953533,36.86983526,-1.29599756,36.86982609,-1.296041587,36.86981692,-1.296085613,36.86980775,-1.29612964,36.86979858,-1.296173666,36.86978941,-1.296217693,36.86978024,-1.29626172,36.86977107,-1.296305747,36.8697619,-1.296349775,36.86975274,-1.296393803,36.86974357,-1.296437831,36.86973441,-1.296481859,36.86972525,-1.296525887,36.86971608,-1.296569915,36.86970692,-1.296613943,36.86969775,-1.296657971,36.86968859,-1.296701999,36.86967943,-1.296746027,36.86967026,-1.296790055,36.8696611,-1.296834083,36.86965193
Feature,260_4,hendred road-residential,LineString,36.77031699,-1.291517574,36.77036179,-1.291518521,36.7704066,-1.291519468,36.7704514,-1.291520414,36.7704962,-1.291521361,36.77054101,-1.291522308,36.77058581,-1.291523254,36.77063061,-1.291524201,36.77067541,-1.291525147,36.77072015,-1.291524358,36.77076472,-1.291519718,36.77080929,-1.291515077,36.7708535,-1.29150823,36.77089722,-1.291498378,36.77093944,-1.291484993,36.77097629,-1.291459688,36.77100677,-1.291426838,36.77102869,-1.291388042,36.77104689,-1.291347189,36.77106152,-1.291304832,36.77107516,-1.291262286,36.77107724
Feature,203_4,heshima road-tertiary,LineString,36.8533042,-1.292747842,36.85326268,-1.292764802,36.85322116,-1.292781762,36.85317963,-1.292798723,36.85313811,-1.292815683,36.85309659,-1.292832643,36.85305287,-1.292842278,36.85300887,-1.292850957,36.85296486,-1.292859636,36.85292086,-1.292868315,36.85287686,-1.292876995,36.85283285,-1.292885674,36.85278885,-1.292894353,36.85274484,-1.292903032,36.85270084,-1.292911711,36.85265683,-1.292920391,36.85261283,-1.29292907,36.85256882,-1.292937749,36.85252482,-1.292946428,36.85248082,-1.292955107,36.85243681,-1.292963786,36.85239281
Feature,179_1,juja road-secondary,LineString,36.87871,-1.26227,36.87868768,-1.262296778,36.87865876,-1.262331236,36.87862695,-1.262363052,36.87859463,-1.2623943,36.87855949,-1.262422407,36.87852436,-1.262450514,36.87848852,-1.262477655,36.87845108,-1.262502613,36.87841059,-1.262521764,36.8783672,-1.26253095,36.87832225,-1.262532823,36.87827729,-1.262534696,36.87823234,-1.262536569,36.87818738,-1.262538442,36.87814242,-1.26254,36.87809743,-1.26254,36.87805245,-1.262540918,36.87800748,-1.262542417,36.87796251,-1.262543916,36.87791755,-1.262545415,36.87787258
Feature,382_1,juja road-secondary,LineString,36.87390977,-1.262026507,36.87386518,-1.262020505,36.87382059,-1.262014502,36.873776,-1.262008499,36.8737314,-1.262002497,36.87368681,-1.261996494,36.87364222,-1.261990491,36.87359763,-1.261984489,36.87355304,-1.261978486,36.87350845,-1.261972483,36.87346397,-1.261965726,36.87341957,-1.261958437,36.87337517,-1.261951148,36.87333077,-1.261943858,36.87328637,-1.261936569,36.87324197,-1.261929279,36.87319758,-1.26192199,36.87315318,-1.261914701,36.87310878,-1.261907411,36.87306438,-1.261900122,36.87301998,-1.261892832,36.87297558
Feature,382_2,juja road-secondary,LineString,36.87293118,-1.261878254,36.87288678,-1.261870964,36.87284238,-1.261863675,36.87279788,-1.261857114,36.87275326,-1.261851295,36.87270865,-1.261845475,36.87266403,-1.261839656,36.87261941,-1.261833837,36.8725748,-1.261828017,36.87253018,-1.261822198,36.87248557,-1.261816378,36.87244095,-1.261810559,36.87239634,-1.26180474,36.87235176,-1.261798627,36.87230738,-1.261791231,36.872263,-1.261783834,36.87221862,-1.261776437,36.87217424,-1.26176904,36.87212986,-1.261761643,36.87208548,-1.261754246,36.8720411,-1.261746849,36.87199671
Feature,296_1,juja road-secondary,LineString,36.87097305,-1.261587945,36.87092853,-1.261581452,36.87088401,-1.261574959,36.87083948,-1.261568467,36.87079496,-1.261561974,36.87075044,-1.261555481,36.87070592,-1.261548988,36.87066139,-1.261542495,36.87061687,-1.261536002,36.87057235,-1.261529509,36.87052783,-1.261523016,36.8704833,-1.261516524,36.87043878,-1.261510031,36.87039426,-1.261503538,36.87034975,-1.261496932,36.87030527,-1.261490192,36.87026078,-1.261483452,36.8702163,-1.261476712,36.87017181,-1.261469971,36.87012733,-1.261463231,36.87008284,-1.261456491,36.87003835
Feature,296_2,juja road-secondary,LineString,36.86999377,-1.261443696,36.86994919,-1.261437617,36.86990461,-1.261431537,36.86986003,-1.261425458,36.8698154,-1.26142,36.86977041,-1.26142,36.86972542,-1.26142,36.86968042,-1.26142,36.86963578,-1.261424889,36.86959124,-1.261431252,36.86954669,-1.261437615,36.86950254,-1.261446102,36.86945862,-1.261455863,36.86941491,-1.261466505,36.86937136,-1.261477797,36.8693278,-1.261489089,36.86928425,-1.26150038,36.86924069,-1.261511672,36.86919714,-1.261522963,36.86915364,-1.261534461,36.86911023,-1.2615463,36.86906683
Feature,295_2,juja road-secondary,LineString,36.8445335,-1.267125678,36.84448951,-1.267135106,36.84444551,-1.267144533,36.84440168,-1.267154676,36.84435809,-1.267165807,36.84431449,-1.267176937,36.8442709,-1.267188068,36.8442273,-1.267199199,36.84418371,-1.267210329,36.84414011,-1.26722146,36.84409652,-1.267232591,36.84405292,-1.267243721,36.84400933,-1.267254852,36.84396574,-1.267265983,36.84392222,-1.267277409,36.84387874,-1.267289002,36.84383527,-1.267300595,36.84379202,-1.267312902,36.84374973,-1.267328278,36.84370745,-1.267343655,36.84366949,-1.267366664,36.84363457
Feature,295_3,juja road-secondary,LineString,36.84359965,-1.267423409,36.84356473,-1.267451782,36.84352982,-1.267480161,36.84349596,-1.267509789,36.84346209,-1.267539418,36.84342892,-1.267569803,36.84339613,-1.267600609,36.84336333,-1.267631415,36.84333054,-1.267662221,36.84329775,-1.267693027,36.84326495,-1.267723833,36.84323216,-1.267754639,36.84319937,-1.267785445,36.84316657,-1.267816251,36.84313378,-1.267847056,36.84310155,-1.267878448,36.84306974,-1.267910263,36.84303792,-1.267942078,36.84300611,-1.267973893,36.84297429,-1.268005708,36.84294248,-1.268037524,36.84291066
Feature,295_4,juja road-secondary,LineString,36.84287885,-1.268101154,36.84284703,-1.268132969,36.84281435,-1.268163884,36.84278142,-1.268194543,36.84274849,-1.268225203,36.84271556,-1.268255862,36.84268263,-1.268286521,36.84264969,-1.268317181,36.84261676,-1.26834784,36.84258383,-1.2683785,36.8425509,-1.268409159,36.84251906,-1.268440942,36.84248724,-1.268472758,36.84245543,-1.268504573,36.84242361,-1.268536388,36.8423909,-1.268567279,36.84235808,-1.268598052,36.84232525,-1.268628825,36.84229243,-1.268659598,36.84225959,-1.268690353,36.84222543,-1.268719634,36.84219127
Feature,247_1,kamiti road-tertiary,LineString,36.89647478,-1.203465371,36.89645164,-1.203503936,36.8964285,-1.203542501,36.89640536,-1.203581066,36.89638222,-1.203619631,36.89635908,-1.203658196,36.89633594,-1.203696762,36.8963128,-1.203735327,36.89628967,-1.203773892,36.89626653,-1.203812457,36.89624339,-1.203851022,36.89622025,-1.203889587,36.89619711,-1.203928152,36.89617397,-1.203966717,36.89615083,-1.204005282,36.89612769,-1.204043847,36.89610455,-1.204082412,36.89608027,-1.204120259,36.8960557,-1.20415793,36.89603113,-1.2041956,36.89600656,-1.204233271,36.89598199
Feature,247_2,kamiti road-tertiary,LineString,36.89595743,-1.204308613,36.89593091,-1.204344903,36.89590354,-1.204380595,36.89587618,-1.204416287,36.89584882,-1.204451978,36.89582145,-1.20448767,36.89579409,-1.204523362,36.89576673,-1.204559054,36.89573936,-1.204594746,36.89571211,-1.204630521,36.89568512,-1.204666501,36.89565814,-1.20470248,36.89563116,-1.204738459,36.89560417,-1.204774439,36.89557719,-1.204810418,36.8955502,-1.204846397,36.89552322,-1.204882377,36.89549623,-1.204918356,36.89546925,-1.204954336,36.89544226,-1.204990315,36.89541528,-1.205026294,36.89538829
Feature,176_1,kangundo road-secondary,LineString,37.08946727,-1.283945398,37.08942253,-1.283940634,37.08937779,-1.28393587,37.08933305,-1.283931106,37.08928835,-1.283925949,37.08924373,-1.283920229,37.0891991,-1.283914509,37.08915447,-1.28390879,37.08910984,-1.28390307,37.08906522,-1.28389735,37.08902059,-1.283891631,37.08897596,-1.283885911,37.08893133,-1.283880191,37.08888671,-1.283874472,37.08884208,-1.283868752,37.08879745,-1.283863032,37.08875282,-1.283857313,37.0887082,-1.283851593,37.08866357,-1.283845873,37.08861894,-1.283840154,37.08857431,-1.283834434,37.08852969
Feature,176_2,kangundo road-secondary,LineString,37.08848506,-1.283822995,37.08844043,-1.283817275,37.08839579,-1.283811657,37.08835114,-1.283806143,37.08830648,-1.283800628,37.08826183,-1.283795113,37.08821718,-1.283789599,37.08817253,-1.283784084,37.08812787,-1.283778569,37.08808322,-1.283773055,37.08803857,-1.28376754,37.08799391,-1.283762026,37.08794926,-1.283756511,37.08790461,-1.283750996,37.08785995,-1.283745482,37.0878153,-1.283739967,37.08777065,-1.283734452,37.08772599,-1.283728938,37.08768134,-1.283723423,37.08763669,-1.283717908,37.08759203,-1.283712394,37.08754738
Feature,379_1,kangundo road-secondary,LineString,36.98215753,-1.263911898,36.9821143,-1.263899425,36.98207107,-1.263886952,36.98202784,-1.263874479,36.98198461,-1.263862007,36.98194138,-1.263849534,36.98189815,-1.263837061,36.98185492,-1.263824588,36.98181169,-1.263812115,36.98176846,-1.263799642,36.98172524,-1.263787169,36.98168201,-1.263774696,36.98163878,-1.263762223,36.98159556,-1.263749717,36.98155252,-1.263736598,36.98150948,-1.26372348,36.98146645,-1.263710362,36.98142341,-1.263697243,36.98138037,-1.263684125,36.98133733,-1.263671006,36.9812943,-1.263657888,36.98125126
Feature,210_1,kangundo road-secondary,LineString,36.95393467,-1.251292417,36.95389306,-1.251275285,36.95385156,-1.251257904,36.95381011,-1.251240423,36.95376865,-1.251222941,36.95372719,-1.25120546,36.95368607,-1.251187218,36.95364504,-1.251168752,36.95360401,-1.251150286,36.95356298,-1.251131821,36.95352195,-1.251113355,36.95348092,-1.25109489,36.95343989,-1.251076424,36.95339887,-1.251057958,36.95335784,-1.251039493,36.95331749,-1.251019617,36.95327756,-1.25099888,36.95323763,-1.250978144,36.9531977,-1.250957408,36.95315778,-1.250936672,36.95311785,-1.250915935,36.95307792
Feature,210_2,kangundo road-secondary,LineString,36.95303799,-1.250874463,36.95299806,-1.250853727,36.95295813,-1.25083299,36.9529182,-1.250812254,36.95287827,-1.250791529,36.95283833,-1.250770812,36.95279839,-1.250750094,36.95275845,-1.250729376,36.95271851,-1.250708659,36.95267857,-1.250687941,36.95263863,-1.250667223,36.9525987,-1.250646506,36.95255876,-1.250625788,36.95251882,-1.25060507,36.95247888,-1.250584353,36.95243894,-1.250563635,36.952399,-1.250542917,36.95235906,-1.2505222,36.95231912,-1.250501482,36.95227919,-1.250480765,36.95223925,-1.250460047,36.95219931
Feature,262_1,kenyatta avenue-secondary,LineString,36.82094594,-1.284809769,36.82090538,-1.284829165,36.82086483,-1.284848561,36.82082427,-1.284867957,36.82078403,-1.284887987,36.82074382,-1.284908092,36.82070361,-1.284928196,36.8206634,-1.2849483,36.82062319,-1.284968405,36.8205818,-1.284985918,36.8205403,-1.285003209,36.82049885,-1.285020604,36.82045906,-1.285041524,36.82041927,-1.285062445,36.82037948,-1.285083366,36.82033969,-1.285104286,36.8202999,-1.285125207,36.82026011,-1.285146128,36.82022032,-1.285167048,36.82018053,-1.285187969,36.82014074,-1.28520889,36.82010095
